"","species","cluster","Endemism","Occ.Ri","Occ.Di","Occ.Ai","Occ.Fi","Occ.IndVal","Occ.DilVal","Ri","Di","Ai","Fi","IndVal","DilVal"
"Decametra parva","Decametra parva","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,47253.0016380219,47253.0016380219,0.0101941380647883,1,0.0101941380647883,0
"Gyractis sesere","Gyractis sesere","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,47181.4905758104,47181.4905758104,0.0101787106079903,1,0.0101787106079903,0
"Parametra compressa","Parametra compressa","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,47176.2642577875,47176.2642577875,0.0101775831069714,1,0.0101775831069714,0
"Coelocarteria singaporensis","Coelocarteria singaporensis","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,47175.9002508752,47175.9002508752,0.0101775045778496,1,0.0101775045778496,0
"Balanophyllia (Balanophyllia) cornu","Balanophyllia (Balanophyllia) cornu","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,47144.7416436252,47144.7416436252,0.0101707825679623,1,0.0101707825679623,0
"Sinularia pocilloporaeformis","Sinularia pocilloporaeformis","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,46967.7291925253,46967.7291925253,0.0101325947427841,1,0.0101325947427841,0
"Semperella schultzei","Semperella schultzei","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,46883.707294724,46883.707294724,0.0101144682577576,1,0.0101144682577576,0
"Sphaerasclera flammicerebra","Sphaerasclera flammicerebra","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,46838.1109473639,46838.1109473639,0.0101046315184156,1,0.0101046315184156,0
"Crotalometra rustica","Crotalometra rustica","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,46818.8478585682,46818.8478585682,0.0101004757911617,1,0.0101004757911617,0
"Raspailia elegans","Raspailia elegans","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,46780.3034659876,46780.3034659876,0.0100921604070386,1,0.0100921604070386,0
"Raspailia (Parasyringella) elegans","Raspailia (Parasyringella) elegans","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,46780.3034659876,46780.3034659876,0.0100921604070386,1,0.0100921604070386,0
"Amorphinopsis fenestrata","Amorphinopsis fenestrata","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,46741.1551328322,46741.1551328322,0.0100837147316453,1,0.0100837147316453,0
"Amphimetra ensifer","Amphimetra ensifer","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,46545.4140865538,46545.4140865538,0.0100414864883266,1,0.0100414864883266,0
"Scytalium martensii","Scytalium martensii","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,46477.0515311175,46477.0515311175,0.0100267382754211,1,0.0100267382754211,0
"Sinularia gardineri","Sinularia gardineri","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,46328.8686473414,46328.8686473414,0.00999477000412223,1,0.00999477000412223,0
"Dendrophyllia ijimai","Dendrophyllia ijimai","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,46226.4244157843,46226.4244157843,0.00997266917233944,1,0.00997266917233944,0
"Villogorgia bebrycoides","Villogorgia bebrycoides","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,46029.1380124904,46029.1380124904,0.00993010754104054,1,0.00993010754104054,0
"Telesto (Carijoa) arborea","Telesto (Carijoa) arborea","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,45972.6258704987,45972.6258704987,0.0099179158800279,1,0.0099179158800279,0
"Phyllospongia lamellosa","Phyllospongia lamellosa","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,45942.3304984884,45942.3304984884,0.00991138010040987,1,0.00991138010040987,0
"Protosuberites proteus","Protosuberites proteus","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,45907.8545232053,45907.8545232053,0.00990394241730463,1,0.00990394241730463,0
"Chlidonophora chuni","Chlidonophora chuni","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,45716.6715967088,45716.6715967088,0.00986269752109116,1,0.00986269752109116,0
"Dichrometra flagellata","Dichrometra flagellata","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,45628.1473413068,45628.1473413068,0.00984359971882742,1,0.00984359971882742,0
"Flabellum patens","Flabellum patens","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,45569.4968067585,45569.4968067585,0.00983094673116457,1,0.00983094673116457,0
"Antho (Antho) tuberosa","Antho (Antho) tuberosa","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,45051.728329283,45051.728329283,0.00971924581985709,1,0.00971924581985709,0
"Eudendrium capillare","Eudendrium capillare","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,45049.5509300459,45049.5509300459,0.00971877607809095,1,0.00971877607809095,0
"Oceanapia macrotoxa","Oceanapia macrotoxa","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,45039.6508881164,45039.6508881164,0.00971664029008218,1,0.00971664029008218,0
"Adeonella falcicula","Adeonella falcicula","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,44989.2082314553,44989.2082314553,0.00970575803099743,1,0.00970575803099743,0
"Truncatoflabellum candeanum","Truncatoflabellum candeanum","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,44953.833461546,44953.833461546,0.00969812644620989,1,0.00969812644620989,0
"Asteromorpha rousseaui","Asteromorpha rousseaui","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,44868.0516395717,44868.0516395717,0.009679620283504,1,0.009679620283504,0
"Fungiacyathus (Bathyactis) sibogae","Fungiacyathus (Bathyactis) sibogae","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,44809.7692521893,44809.7692521893,0.00966704671816158,1,0.00966704671816158,0
"Astrocladus ludwigi","Astrocladus ludwigi","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,44720.7657426935,44720.7657426935,0.00964784552389669,1,0.00964784552389669,0
"Caulospongia pennatula","Caulospongia pennatula","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,44697.2141510601,44697.2141510601,0.00964276461541609,1,0.00964276461541609,0
"Characodoma protrusum","Characodoma protrusum","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,44673.6485563517,44673.6485563517,0.00963768068597862,1,0.00963768068597862,0
"Deltocyathus italicus","Deltocyathus italicus","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,44512.6264105021,44512.6264105021,0.00960294253328191,1,0.00960294253328191,0
"Cnemidocarpa areolata","Cnemidocarpa areolata","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,44354.8390124907,44354.8390124907,0.00956890222971488,1,0.00956890222971488,0
"Melithaea coccinea","Melithaea coccinea","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,44248.4608416588,44248.4608416588,0.00954595270856386,1,0.00954595270856386,0
"Pentametrocrinus varians","Pentametrocrinus varians","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,44168.6338124212,44168.6338124212,0.00952873120455057,1,0.00952873120455057,0
"Phyllacanthus magnificus","Phyllacanthus magnificus","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,44129.9781662441,44129.9781662441,0.00952039181910514,1,0.00952039181910514,0
"Arthropoma cecilii","Arthropoma cecilii","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,44122.5951423249,44122.5951423249,0.00951879904060305,1,0.00951879904060305,0
"Hyalonema apertum","Hyalonema apertum","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,43967.6504341394,43967.6504341394,0.00948537200543286,1,0.00948537200543286,0
"Hyalonema (Cyliconema) apertum","Hyalonema (Cyliconema) apertum","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,43967.6504341394,43967.6504341394,0.00948537200543286,1,0.00948537200543286,0
"Galeopsis circella","Galeopsis circella","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,43684.8358967969,43684.8358967969,0.00942435894085584,1,0.00942435894085584,0
"Holopsamma favus","Holopsamma favus","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,43212.6474588754,43212.6474588754,0.00932249125072174,1,0.00932249125072174,0
"Turbinaria crater","Turbinaria crater","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,43187.7767737824,43187.7767737824,0.00931712576728544,1,0.00931712576728544,0
"Mycale (Mycale) sulcata","Mycale (Mycale) sulcata","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,43012.2808811658,43012.2808811658,0.00927926511722894,1,0.00927926511722894,0
"Chondrosia reniformis","Chondrosia reniformis","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,42974.0389664911,42974.0389664911,0.00927101498825211,1,0.00927101498825211,0
"Clathria (Isociella) selachia","Clathria (Isociella) selachia","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,42962.1773499516,42962.1773499516,0.00926845601945682,1,0.00926845601945682,0
"Parasphaerasclera morifera","Parasphaerasclera morifera","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,42882.7851432803,42882.7851432803,0.00925132832199803,1,0.00925132832199803,0
"Caberea dichotoma","Caberea dichotoma","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,42869.9120624571,42869.9120624571,0.00924855114470385,1,0.00924855114470385,0
"Adeonella cracens","Adeonella cracens","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,42853.5975775758,42853.5975775758,0.009245031535249,1,0.009245031535249,0
"Caryophyllia (Caryophyllia) stellula","Caryophyllia (Caryophyllia) stellula","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,42618.7084819846,42618.7084819846,0.0091943576777719,1,0.0091943576777719,0
"Sphenotrochus (Sphenotrochus) aurantiacus","Sphenotrochus (Sphenotrochus) aurantiacus","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,42412.2776156589,42412.2776156589,0.00914982326346574,1,0.00914982326346574,0
"Anoteropora latirostris","Anoteropora latirostris","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,42203.88153559,42203.88153559,0.00910486488328373,1,0.00910486488328373,0
"Reteporella dinotorhynchus","Reteporella dinotorhynchus","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,42203.88153559,42203.88153559,0.00910486488328373,1,0.00910486488328373,0
"Arachnopusia corniculata","Arachnopusia corniculata","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,42124.2192245076,42124.2192245076,0.00908767891478261,1,0.00908767891478261,0
"Adeonella decipiens","Adeonella decipiens","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41896.9008900225,41896.9008900225,0.00903863833733632,1,0.00903863833733632,0
"Foveolaria imbricata","Foveolaria imbricata","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41896.9008900225,41896.9008900225,0.00903863833733632,1,0.00903863833733632,0
"Lepidopora diffusa","Lepidopora diffusa","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41883.9269883732,41883.9269883732,0.00903583940943615,1,0.00903583940943615,0
"Synoicum chrysanthemum","Synoicum chrysanthemum","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41829.5967490685,41829.5967490685,0.00902411846174254,1,0.00902411846174254,0
"Astromuricea fusca","Astromuricea fusca","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41791.2379442136,41791.2379442136,0.00901584311543361,1,0.00901584311543361,0
"Escharoides contorta","Escharoides contorta","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41675.9853114822,41675.9853114822,0.00899097906003678,1,0.00899097906003678,0
"Aspidostoma livida","Aspidostoma livida","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41675.9853114819,41675.9853114819,0.00899097906003672,1,0.00899097906003672,0
"Micropora similis","Micropora similis","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41675.9853114819,41675.9853114819,0.00899097906003672,1,0.00899097906003672,0
"Macropora africana","Macropora africana","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41675.9853114819,41675.9853114819,0.00899097906003672,1,0.00899097906003672,0
"Adeonella abdita","Adeonella abdita","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41675.9853114819,41675.9853114819,0.00899097906003672,1,0.00899097906003672,0
"Calyptotheca nivea","Calyptotheca nivea","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41675.9853114819,41675.9853114819,0.00899097906003672,1,0.00899097906003672,0
"Smittina sitella","Smittina sitella","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41675.9853114819,41675.9853114819,0.00899097906003672,1,0.00899097906003672,0
"Sycozoa pulchra","Sycozoa pulchra","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41647.1076517994,41647.1076517994,0.00898474913094044,1,0.00898474913094044,0
"Gephyrophora polymorpha","Gephyrophora polymorpha","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41531.8550190674,41531.8550190674,0.00895988507554347,1,0.00895988507554347,0
"Celleporaria capensis","Celleporaria capensis","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41442.3230104633,41442.3230104633,0.00894056986539197,1,0.00894056986539197,0
"Scuticella plagiostoma","Scuticella plagiostoma","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41378.4449943961,41378.4449943961,0.00892678912570305,1,0.00892678912570305,0
"Amphianthus natalensis","Amphianthus natalensis","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41307.983694114,41307.983694114,0.00891158813955611,1,0.00891158813955611,0
"Truncatoflabellum inconstans","Truncatoflabellum inconstans","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,41221.4074319229,41221.4074319229,0.00889291058809239,1,0.00889291058809239,0
"Petalostegus bicornis","Petalostegus bicornis","3",FALSE,1,2,0.0196078431372549,0.5,0.00980392156862745,0.00980392156862745,10642.3093281415,21492.5603331742,0.0179337871184766,0.495162473114705,0.00888013838189753,0.00905364873657911
"Walteria flemmingi","Walteria flemmingi","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,40981.4619617507,40981.4619617507,0.00884114589238705,1,0.00884114589238705,0
"Tethya irisae","Tethya irisae","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,40866.2093290191,40866.2093290191,0.00881628183699018,1,0.00881628183699018,0
"Dendrobrachia paucispina","Dendrobrachia paucispina","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,40747.799660732,40747.799660732,0.0087907366977423,1,0.0087907366977423,0
"Callogorgia flabellum","Callogorgia flabellum","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,40626.2638588473,40626.2638588473,0.00876451714128494,1,0.00876451714128494,0
"Halocynthia dumosa","Halocynthia dumosa","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,40504.7280569623,40504.7280569623,0.00873829758482753,1,0.00873829758482753,0
"Cornucopina grandis","Cornucopina grandis","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,39109.782770054,39109.782770054,0.00843735871629802,1,0.00843735871629802,0
"Alternatipathes alternata","Alternatipathes alternata","3",FALSE,1,2,0.0196078431372549,0.5,0.00980392156862745,0.00980392156862745,10642.3093281415,22710.4496373188,0.0179337871184766,0.468608481914581,0.00840392475656862,0.00952986236190803
"Caryophyllia (Caryophyllia) diomedeae","Caryophyllia (Caryophyllia) diomedeae","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,38640.6713971227,38640.6713971227,0.00833615485754514,1,0.00833615485754514,0
"Eupaxia quadrata","Eupaxia quadrata","1",FALSE,4,5,0.00966183574879227,0.8,0.00772946859903382,0.00193236714975845,44525.6524289473,52082.3286017611,0.00960575270461201,0.854909018554168,0.0082120446171739,0.00139370808743811
"Caryophyllia diomedeae","Caryophyllia diomedeae","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,37896.0627488539,37896.0627488539,0.00817551652555441,1,0.00817551652555441,0
"Trididemnum titanium","Trididemnum titanium","1",TRUE,4,4,0.00966183574879227,1,0.00966183574879227,0,37749.612776366,37749.612776366,0.0081439221043034,1,0.0081439221043034,0
"Epizoanthus fatuus","Epizoanthus fatuus","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36899.5616428449,36899.5616428449,0.00796053611152297,1,0.00796053611152297,0
"Galaxea lamarcki","Galaxea lamarcki","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36837.5603455843,36837.5603455843,0.00794716024623271,1,0.00794716024623271,0
"Hydnophora grandis","Hydnophora grandis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36779.3207309709,36779.3207309709,0.00793459590848425,1,0.00793459590848425,0
"Cyamon vickersii","Cyamon vickersii","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36757.3506285667,36757.3506285667,0.00792985618297596,1,0.00792985618297596,0
"Chondrilla mixta","Chondrilla mixta","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36757.3506285666,36757.3506285666,0.00792985618297594,1,0.00792985618297594,0
"Placospongia carinata","Placospongia carinata","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36735.5497170292,36735.5497170292,0.00792515295790143,1,0.00792515295790143,0
"Ciocalypta digitata","Ciocalypta digitata","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36735.5497170292,36735.5497170292,0.00792515295790143,1,0.00792515295790143,0
"Clathria (Clathria) spongodes","Clathria (Clathria) spongodes","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36735.4865696675,36735.4865696675,0.00792513933478964,1,0.00792513933478964,0
"Dercitus (Stoeba) plicatus","Dercitus (Stoeba) plicatus","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36717.3471848608,36717.3471848608,0.00792122603009535,1,0.00792122603009535,0
"Spirastrella curvistellifera","Spirastrella curvistellifera","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36695.4578957669,36695.4578957669,0.00791650373886667,1,0.00791650373886667,0
"Stellettinopsis laviniensis","Stellettinopsis laviniensis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36695.4578957669,36695.4578957669,0.00791650373886667,1,0.00791650373886667,0
"Timea stellivarians","Timea stellivarians","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36695.4578957669,36695.4578957669,0.00791650373886667,1,0.00791650373886667,0
"Biemna fortis","Biemna fortis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36680.8706399237,36680.8706399237,0.00791335675359809,1,0.00791335675359809,0
"Geodia lindgreni","Geodia lindgreni","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36680.8706399237,36680.8706399237,0.00791335675359809,1,0.00791335675359809,0
"Lissodendoryx (Waldoschmittia) schmidti","Lissodendoryx (Waldoschmittia) schmidti","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36680.8706399237,36680.8706399237,0.00791335675359809,1,0.00791335675359809,0
"Paratetilla bacca","Paratetilla bacca","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36680.8706399237,36680.8706399237,0.00791335675359809,1,0.00791335675359809,0
"Cliona viridis","Cliona viridis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36680.8706399237,36680.8706399237,0.00791335675359809,1,0.00791335675359809,0
"Mycale (Mycale) grandis","Mycale (Mycale) grandis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36680.8706399237,36680.8706399237,0.00791335675359809,1,0.00791335675359809,0
"Stellitethya repens","Stellitethya repens","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36662.6428775606,36662.6428775606,0.00790942438274966,1,0.00790942438274966,0
"Cervicornia cuspidifera","Cervicornia cuspidifera","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36640.7788186613,36640.7788186613,0.00790470753456331,1,0.00790470753456331,0
"Agelas ceylonica","Agelas ceylonica","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36615.2835202189,36615.2835202189,0.00789920730001068,1,0.00789920730001068,0
"Porites compressa","Porites compressa","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36608.102761355,36608.102761355,0.00789765815721063,1,0.00789765815721063,0
"Niphates obtusispiculifera","Niphates obtusispiculifera","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36586.1628889178,36586.1628889178,0.0078929249533718,1,0.0078929249533718,0
"Neopetrosia tuberosa","Neopetrosia tuberosa","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36571.7525991476,36571.7525991476,0.007889816145923,1,0.007889816145923,0
"Perophora multiclathrata","Perophora multiclathrata","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36553.42368425,36553.42368425,0.00788586195290738,1,0.00788586195290738,0
"Montipora granulosa","Montipora granulosa","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36553.4236842497,36553.4236842497,0.00788586195290731,1,0.00788586195290731,0
"Haliclona (Gellius) fibulata","Haliclona (Gellius) fibulata","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36553.4236842497,36553.4236842497,0.00788586195290731,1,0.00788586195290731,0
"Pione vastifica","Pione vastifica","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36553.4236842497,36553.4236842497,0.00788586195290731,1,0.00788586195290731,0
"Racodiscula sceptrellifera","Racodiscula sceptrellifera","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36553.4236842497,36553.4236842497,0.00788586195290731,1,0.00788586195290731,0
"Myxilla (Ectyomyxilla) arenaria","Myxilla (Ectyomyxilla) arenaria","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36531.5469591739,36531.5469591739,0.00788114237218023,1,0.00788114237218023,0
"Spongionella nigra","Spongionella nigra","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36531.5469591739,36531.5469591739,0.00788114237218023,1,0.00788114237218023,0
"Astroboa clavata","Astroboa clavata","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36517.630674215,36517.630674215,0.00787814013898228,1,0.00787814013898228,0
"Spongia (Spongia) ceylonensis","Spongia (Spongia) ceylonensis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36498.807754506,36498.807754506,0.00787407937171578,1,0.00787407937171578,0
"Dendrophyllia indica","Dendrophyllia indica","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36466.0685498378,36466.0685498378,0.00786701637125126,1,0.00786701637125126,0
"Lobophytum sarcophytoides","Lobophytum sarcophytoides","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36441.1254553778,36441.1254553778,0.00786163526656216,1,0.00786163526656216,0
"Goniocidaris (Goniocidaris) indica","Goniocidaris (Goniocidaris) indica","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36346.6097599503,36346.6097599503,0.00784124489949389,1,0.00784124489949389,0
"Clathria (Microciona) aceratoobtusa","Clathria (Microciona) aceratoobtusa","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36269.9171535556,36269.9171535556,0.00782469960097242,1,0.00782469960097242,0
"Phyllacanthus forcipulatus","Phyllacanthus forcipulatus","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36233.8585832011,36233.8585832011,0.00781692049632571,1,0.00781692049632571,0
"Comaster schlegelii","Comaster schlegelii","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36226.3713690325,36226.3713690325,0.00781530524031426,1,0.00781530524031426,0
"Stylissa conulosa","Stylissa conulosa","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36223.6778879694,36223.6778879694,0.007814724161507,1,0.007814724161507,0
"Cladopsammia gracilis","Cladopsammia gracilis","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36179.2426534573,36179.2426534573,0.00780513791513415,1,0.00780513791513415,0
"Gelliodes carnosa","Gelliodes carnosa","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36169.0619582256,36169.0619582256,0.00780294158031542,1,0.00780294158031542,0
"Terebratulina valdiviae","Terebratulina valdiviae","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36165.0185565162,36165.0185565162,0.00780206927604166,1,0.00780206927604166,0
"Oligotrema lyra","Oligotrema lyra","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36160.875143009,36160.875143009,0.00780117539569781,1,0.00780117539569781,0
"Stereocidaris leucacantha","Stereocidaris leucacantha","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36117.3293584853,36117.3293584853,0.00779178103503953,1,0.00779178103503953,0
"Vaceletia crypta","Vaceletia crypta","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36070.2006429104,36070.2006429104,0.00778161370985948,1,0.00778161370985948,0
"Stereocidaris reducta","Stereocidaris reducta","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36070.2006429103,36070.2006429103,0.00778161370985946,1,0.00778161370985946,0
"Amorphinopsis foetida","Amorphinopsis foetida","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36029.1151193598,36029.1151193598,0.00777275011421434,1,0.00777275011421434,0
"Astrocharis monospinosa","Astrocharis monospinosa","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,36026.6548583871,36026.6548583871,0.0077722193492013,1,0.0077722193492013,0
"Paraminabea aldersladei","Paraminabea aldersladei","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35984.4846592046,35984.4846592046,0.00776312175078883,1,0.00776312175078883,0
"Axinella tenuidigitata","Axinella tenuidigitata","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35881.9473660842,35881.9473660842,0.00774100084234653,1,0.00774100084234653,0
"Palythoa tropica","Palythoa tropica","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35879.6578126907,35879.6578126907,0.00774050690497555,1,0.00774050690497555,0
"Rhabdastrella providentiae","Rhabdastrella providentiae","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35869.9107599618,35869.9107599618,0.00773840412213004,1,0.00773840412213004,0
"Oligotrema psammites","Oligotrema psammites","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35809.602874382,35809.602874382,0.00772539358543004,1,0.00772539358543004,0
"Liosina arenosa","Liosina arenosa","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35771.9611782005,35771.9611782005,0.00771727294473918,1,0.00771727294473918,0
"Flabellum (Ulocyathus) marenzelleri","Flabellum (Ulocyathus) marenzelleri","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35769.6041249598,35769.6041249598,0.00771676444527187,1,0.00771676444527187,0
"Pararete semperi","Pararete semperi","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35671.7748467343,35671.7748467343,0.00769565922159425,1,0.00769565922159425,0
"Endectyon (Endectyon) thurstoni","Endectyon (Endectyon) thurstoni","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35669.8216700443,35669.8216700443,0.0076952378525351,1,0.0076952378525351,0
"Paracyathus profundus","Paracyathus profundus","1",TRUE,3,3,0.0072463768115942,1,0.0072463768115942,0,35554.1765309305,35554.1765309305,0.00767028911967621,1,0.00767028911967621,0
