"","species","cluster","Endemism","Occ.Ri","Occ.Di","Occ.Ai","Occ.Fi","Occ.IndVal","Occ.DilVal","Ri","Di","Ai","Fi","IndVal","DilVal"
"Vermiliopsis glandigera","Vermiliopsis glandigera","1.1",FALSE,3,4,0.032967032967033,0.75,0.0247252747252747,0.00824175824175824,35726.0352930095,47903.2176127341,0.0331707107768662,0.745796150518131,0.0247385884073371,0.0084321223695291
"Sarcophyton elegans","Sarcophyton elegans","1.1",FALSE,3,4,0.032967032967033,0.75,0.0247252747252747,0.00824175824175824,35387.5771686108,47564.7594883355,0.0328564610577907,0.743987303820785,0.0244447898754783,0.0084116711823124
"Anthoptilum grandiflorum","Anthoptilum grandiflorum","1.12",FALSE,1,3,0.0769230769230769,0.333333333333333,0.0256410256410256,0.0512820512820513,10187.7314485825,32540.4044218537,0.0775824193550177,0.313079435538315,0.0242894600593658,0.0532929592956519
"Muricella ramosa","Muricella ramosa","1.3",FALSE,1,2,0.05,0.5,0.025,0.025,10747.9154819644,22772.5100066182,0.0514513628107378,0.471968855380495,0.0242834408135505,0.0271679219971873
"Coelocarteria singaporensis","Coelocarteria singaporensis","1.1",FALSE,3,4,0.032967032967033,0.75,0.0247252747252747,0.00824175824175824,34998.7179311505,47175.9002508752,0.0324954151932575,0.741877054704456,0.0241076029149723,0.00838781227828519
"Caulospongia pennatula","Caulospongia pennatula","1.1",FALSE,3,4,0.032967032967033,0.75,0.0247252747252747,0.00824175824175824,33470.8312054738,44697.2141510601,0.0310768114142047,0.748834839960152,0.0232713991018278,0.0078054123123769
"Protosuberites proteus","Protosuberites proteus","1.1",FALSE,3,4,0.032967032967033,0.75,0.0247252747252747,0.00824175824175824,33730.6722034806,45907.8545232053,0.0313180671405166,0.734747300953273,0.0230108653025679,0.00830720183794862
"Culicia stellata","Culicia stellata","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,24558.3673973051,24558.3673973051,0.0228018165297907,1,0.0228018165297907,0
"Melithaea variabilis","Melithaea variabilis","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,24478.1930217568,24478.1930217568,0.0227273766709814,1,0.0227273766709814,0
"Glyptometra macilenta","Glyptometra macilenta","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,24296.4845953844,24296.4845953844,0.0225586650407239,1,0.0225586650407239,0
"Lobophyllia hassi","Lobophyllia hassi","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,24263.943135653,24263.943135653,0.022528451126973,1,0.022528451126973,0
"Histocidaris formosa","Histocidaris formosa","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,24092.7348338314,24092.7348338314,0.0223694885940261,1,0.0223694885940261,0
"Styela longiducta","Styela longiducta","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,24092.7348338314,24092.7348338314,0.0223694885940261,1,0.0223694885940261,0
"Pseudodiazona abyssa","Pseudodiazona abyssa","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,24092.7348338314,24092.7348338314,0.0223694885940261,1,0.0223694885940261,0
"Cyphastrea agassizi","Cyphastrea agassizi","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,24092.7348338313,24092.7348338313,0.0223694885940261,1,0.0223694885940261,0
"Goniocidaris (Aspidocidaris) crassa","Goniocidaris (Aspidocidaris) crassa","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,24092.7348338312,24092.7348338312,0.022369488594026,1,0.022369488594026,0
"Eucalathis rugosa","Eucalathis rugosa","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,24049.189049308,24049.189049308,0.0223290574459256,1,0.0223290574459256,0
"Callogorgia formosa","Callogorgia formosa","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,24002.0603337331,24002.0603337331,0.0222852996379069,1,0.0222852996379069,0
"Histocidaris crassispina","Histocidaris crassispina","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,24002.060333733,24002.060333733,0.0222852996379068,1,0.0222852996379068,0
"Bathystyeloides anfractus","Bathystyeloides anfractus","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,24002.060333733,24002.060333733,0.0222852996379068,1,0.0222852996379068,0
"Axinyssa bergquistae","Axinyssa bergquistae","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,23777.9510664127,23777.9510664127,0.0220772199103992,1,0.0220772199103992,0
"Capnella garetti","Capnella garetti","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,23745.0096003059,23745.0096003059,0.022046634600951,1,0.022046634600951,0
"Stelletta splendens","Stelletta splendens","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,23730.8223508379,23730.8223508379,0.0220334621023806,1,0.0220334621023806,0
"Leptoseris striata","Leptoseris striata","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,23680.1217881872,23680.1217881872,0.021986387925632,1,0.021986387925632,0
"Gardineria hawaiiensis","Gardineria hawaiiensis","1.2",FALSE,1,2,0.0416666666666667,0.5,0.0208333333333333,0.0208333333333333,11977.4658090788,23904.231055507,0.0434907720132409,0.501060493486129,0.0217915076870472,0.0216992643261937
"Sarcophyton digitatum","Sarcophyton digitatum","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,23301.6418669399,23301.6418669399,0.0216349789909551,1,0.0216349789909551,0
"Podabacia motuporensis","Podabacia motuporensis","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,23301.6418669396,23301.6418669396,0.0216349789909548,1,0.0216349789909548,0
"Balanophyllia desmophyllioides","Balanophyllia desmophyllioides","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,23147.5537966139,23147.5537966139,0.0214919121554378,1,0.0214919121554378,0
"Acanella weberi","Acanella weberi","1.2",FALSE,1,2,0.0416666666666667,0.5,0.0208333333333333,0.0208333333333333,11753.3565417587,23506.7130835177,0.0426770201556749,0.499999999999994,0.0213385100778372,0.0213385100778377
"Hyalonema (Cyliconema) clavapinulata","Hyalonema (Cyliconema) clavapinulata","1.2",FALSE,1,2,0.0416666666666667,0.5,0.0208333333333333,0.0208333333333333,11753.3565417587,23506.7130835177,0.0426770201556749,0.499999999999994,0.0213385100778372,0.0213385100778377
"Didemnum psammatodes","Didemnum psammatodes","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,22664.9483238092,22664.9483238092,0.0210438253071087,1,0.0210438253071087,0
"Aphanocomaster pulcher","Aphanocomaster pulcher","1.2",FALSE,1,2,0.0416666666666667,0.5,0.0208333333333333,0.0208333333333333,11688.4971056034,23713.0916302571,0.0424415123282511,0.492913251795867,0.0209199838528526,0.0215215284753984
"Regadrella okinoseana","Regadrella okinoseana","1.2",FALSE,1,2,0.0416666666666667,0.5,0.0208333333333333,0.0208333333333333,11472.9667968909,23226.3233386499,0.0416589110946033,0.49396396621239,0.0205780009523796,0.0210809101422237
"Tethya irisae","Tethya irisae","1.12",FALSE,1,4,0.0769230769230769,0.25,0.0192307692307692,0.0576923076923077,10187.7314485825,40866.2093290191,0.0775824193550177,0.249294750255883,0.0193408898573564,0.0582415294976614
"Pocillopora brevicornis","Pocillopora brevicornis","1.1",TRUE,2,2,0.021978021978022,1,0.021978021978022,0,18583.9053470619,18583.9053470619,0.0172546811958355,1,0.0172546811958355,0
"Farrea occa","Farrea occa","1.23",FALSE,1,6,0.1,0.166666666666667,0.0166666666666667,0.0833333333333333,10187.7314485826,67479.6178172065,0.0999551247092217,0.15097494292543,0.015090719248079,0.0848644054611428
"Oligotrema psammites","Oligotrema psammites","1.1",FALSE,2,3,0.021978021978022,0.666666666666667,0.0146520146520147,0.00732600732600733,23994.9055556055,35809.602874382,0.0222786566092586,0.670069021423619,0.0149282376327987,0.00735041897645985
"Microgastra granosa","Microgastra granosa","1.5",FALSE,1,2,0.0344827586206897,0.5,0.0172413793103448,0.0172413793103448,9273.19044598199,20410.5698820726,0.03262271371097,0.454332755016655,0.0148215673964246,0.0178011463145454
"Caryophyllia (Acanthocyathus) decamera","Caryophyllia (Acanthocyathus) decamera","1.1",FALSE,2,3,0.021978021978022,0.666666666666667,0.0146520146520147,0.00732600732600733,23680.1217881872,35153.0885850781,0.021986387925632,0.67362848447516,0.0148106571774264,0.00717573074820556
"Hexapathes australiensis","Hexapathes australiensis","1.5",FALSE,1,2,0.0344827586206897,0.5,0.0172413793103448,0.0172413793103448,9273.19044598199,20821.4757711628,0.03262271371097,0.44536662760596,0.0145290679888094,0.0180936457221606
"Paracyathus parvulus","Paracyathus parvulus","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12286.4773265743,12286.4773265743,0.0114076802120292,1,0.0114076802120292,0
"Litophyton maldivensis","Litophyton maldivensis","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12286.4773265743,12286.4773265743,0.0114076802120292,1,0.0114076802120292,0
"Montipora sinuosa","Montipora sinuosa","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12286.4773265743,12286.4773265743,0.0114076802120292,1,0.0114076802120292,0
"Culicia cuticulata","Culicia cuticulata","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12286.4773265737,12286.4773265737,0.0114076802120286,1,0.0114076802120286,0
"Lobophyllia costata","Lobophyllia costata","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12286.4773265737,12286.4773265737,0.0114076802120286,1,0.0114076802120286,0
"Thaumatocrinus investigatoris","Thaumatocrinus investigatoris","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12271.8900707308,12271.8900707308,0.0113941363177615,1,0.0113941363177615,0
"Antipathes curvata","Antipathes curvata","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12206.302951026,12206.302951026,0.0113332403532198,1,0.0113332403532198,0
"Antipathes spinulosa","Antipathes spinulosa","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12206.302951026,12206.302951026,0.0113332403532198,1,0.0113332403532198,0
"Antipathes aculeata","Antipathes aculeata","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12206.302951026,12206.302951026,0.0113332403532198,1,0.0113332403532198,0
"Haliclona kirkpatricki","Haliclona kirkpatricki","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12108.0929528493,12108.0929528493,0.0112420548797074,1,0.0112420548797074,0
"Didemnum precocinum","Didemnum precocinum","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12068.1403091774,12068.1403091774,0.0112049598710634,1,0.0112049598710634,0
"Abyssopathes lyriformis","Abyssopathes lyriformis","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12068.1403091773,12068.1403091773,0.0112049598710633,1,0.0112049598710633,0
"Acanthopathes somervillei","Acanthopathes somervillei","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12068.1403091773,12068.1403091773,0.0112049598710633,1,0.0112049598710633,0
"Stereocidaris tubifera","Stereocidaris tubifera","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12068.1403091773,12068.1403091773,0.0112049598710633,1,0.0112049598710633,0
"Octacnemus zarcoi","Octacnemus zarcoi","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12068.1403091773,12068.1403091773,0.0112049598710633,1,0.0112049598710633,0
"Minipera pedunculata","Minipera pedunculata","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12068.1403091773,12068.1403091773,0.0112049598710633,1,0.0112049598710633,0
"Minipera papillosa","Minipera papillosa","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12068.1403091773,12068.1403091773,0.0112049598710633,1,0.0112049598710633,0
"Agnezia celtica","Agnezia celtica","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12068.1403091773,12068.1403091773,0.0112049598710633,1,0.0112049598710633,0
"Bolteniopsis perlucidus","Bolteniopsis perlucidus","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12068.1403091773,12068.1403091773,0.0112049598710633,1,0.0112049598710633,0
"Hemistyela pilosa","Hemistyela pilosa","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12068.1403091773,12068.1403091773,0.0112049598710633,1,0.0112049598710633,0
"Paratimea mosambicensis","Paratimea mosambicensis","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12068.1403091773,12068.1403091773,0.0112049598710633,1,0.0112049598710633,0
"Paratimea rosacea","Paratimea rosacea","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12068.1403091773,12068.1403091773,0.0112049598710633,1,0.0112049598710633,0
"Psammetta erythrocytomorpha","Psammetta erythrocytomorpha","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12068.1403091773,12068.1403091773,0.0112049598710633,1,0.0112049598710633,0
"Argyrotheca australis","Argyrotheca australis","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12068.1403091773,12068.1403091773,0.0112049598710633,1,0.0112049598710633,0
"Argyrotheca angulata","Argyrotheca angulata","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12068.1403091773,12068.1403091773,0.0112049598710633,1,0.0112049598710633,0
"Stereocidaris sulcatispinis","Stereocidaris sulcatispinis","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12024.5945246541,12024.5945246541,0.0111645287229628,1,0.0111645287229628,0
"Sigmosceptrella quadrilobata","Sigmosceptrella quadrilobata","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12024.5945246541,12024.5945246541,0.0111645287229628,1,0.0111645287229628,0
"Vitreotubus digeronimoi","Vitreotubus digeronimoi","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12024.5945246539,12024.5945246539,0.0111645287229627,1,0.0111645287229627,0
"Flabellum transversale","Flabellum transversale","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12024.5945246537,12024.5945246537,0.0111645287229625,1,0.0111645287229625,0
"Flabellum (Flabellum) patens","Flabellum (Flabellum) patens","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12024.5945246537,12024.5945246537,0.0111645287229625,1,0.0111645287229625,0
"Didiscus aceratus","Didiscus aceratus","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,12024.5945246537,12024.5945246537,0.0111645287229625,1,0.0111645287229625,0
"Vermiliopsis infundibulum","Vermiliopsis infundibulum","1.5",FALSE,1,3,0.0344827586206897,0.333333333333333,0.0114942528735632,0.0229885057471264,10187.7314485828,32910.4872537679,0.0358400324405466,0.309558815402114,0.0110945979862689,0.0247454344542776
"Gardineria philippinensis","Gardineria philippinensis","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11926.7652464282,11926.7652464282,0.0110736967381953,1,0.0110736967381953,0
"Fungiacyathus variegatus","Fungiacyathus variegatus","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11926.7652464282,11926.7652464282,0.0110736967381953,1,0.0110736967381953,0
"Anacropora puertogalerae","Anacropora puertogalerae","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11926.7652464282,11926.7652464282,0.0110736967381953,1,0.0110736967381953,0
"Endopachys bulbosa","Endopachys bulbosa","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11926.7652464282,11926.7652464282,0.0110736967381953,1,0.0110736967381953,0
"Asteroschema salix","Asteroschema salix","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11926.7652464282,11926.7652464282,0.0110736967381953,1,0.0110736967381953,0
"Gorgonocephalus sundanus","Gorgonocephalus sundanus","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11926.7652464282,11926.7652464282,0.0110736967381953,1,0.0110736967381953,0
"Nidalia simpsoni","Nidalia simpsoni","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11926.7652464282,11926.7652464282,0.0110736967381953,1,0.0110736967381953,0
"Metallogorgia melanotrichos","Metallogorgia melanotrichos","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11926.7652464282,11926.7652464282,0.0110736967381953,1,0.0110736967381953,0
"Fungiacyathus (Bathyactis) variegatus","Fungiacyathus (Bathyactis) variegatus","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11926.7652464282,11926.7652464282,0.0110736967381953,1,0.0110736967381953,0
"Bathyoncus lanatus","Bathyoncus lanatus","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11926.7652464282,11926.7652464282,0.0110736967381953,1,0.0110736967381953,0
"Pararete farreopsis","Pararete farreopsis","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11926.7652464282,11926.7652464282,0.0110736967381953,1,0.0110736967381953,0
"Sarcophyton cherbonnieri","Sarcophyton cherbonnieri","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11753.356541759,11753.356541759,0.0109126911874367,1,0.0109126911874367,0
"Dactylotrochus cervicornis","Dactylotrochus cervicornis","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11753.356541759,11753.356541759,0.0109126911874367,1,0.0109126911874367,0
"Anacropora matthai","Anacropora matthai","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11753.356541759,11753.356541759,0.0109126911874367,1,0.0109126911874367,0
"Conescharellina jucunda","Conescharellina jucunda","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11753.356541759,11753.356541759,0.0109126911874367,1,0.0109126911874367,0
"Rhombopsammia squiresi","Rhombopsammia squiresi","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11472.9667968911,11472.9667968911,0.0106523564747955,1,0.0106523564747955,0
"Stephanocyathus regius","Stephanocyathus regius","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11472.9667968911,11472.9667968911,0.0106523564747955,1,0.0106523564747955,0
"Thouarella (Euthouarella) hilgendorfi","Thouarella (Euthouarella) hilgendorfi","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11472.9667968911,11472.9667968911,0.0106523564747955,1,0.0106523564747955,0
"Stephanocyathus (Stephanocyathus) regius","Stephanocyathus (Stephanocyathus) regius","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11472.9667968911,11472.9667968911,0.0106523564747955,1,0.0106523564747955,0
"Cliona jullieni","Cliona jullieni","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11472.9667968908,11472.9667968908,0.0106523564747953,1,0.0106523564747953,0
"Kaliapsis permollis","Kaliapsis permollis","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11472.9667968908,11472.9667968908,0.0106523564747953,1,0.0106523564747953,0
"Heterotella corbicula","Heterotella corbicula","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11472.9667968908,11472.9667968908,0.0106523564747953,1,0.0106523564747953,0
"Plumapathes pennacea","Plumapathes pennacea","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,11394.1972548549,11394.1972548549,0.0105792209680011,1,0.0105792209680011,0
"Ecteinascidia flora","Ecteinascidia flora","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,10850.2510050326,10850.2510050326,0.0100741807757986,1,0.0100741807757986,0
"Synoicum atopogaster","Synoicum atopogaster","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,10850.2510050326,10850.2510050326,0.0100741807757986,1,0.0100741807757986,0
"Crucigera inconstans","Crucigera inconstans","1.1",TRUE,1,1,0.010989010989011,1,0.010989010989011,0,10850.2510050326,10850.2510050326,0.0100741807757986,1,0.0100741807757986,0
